Time, Disp
1.511,23.3743
1.512,23.6041
1.513,23.8211
1.514,24.0254
1.515,24.217
1.516,24.3959
1.517,24.5623
1.518,24.7162
1.519,24.8577
1.52,24.9868
1.521,25.1037
1.522,25.2084
1.523,25.3011
1.524,25.3819
1.525,25.4508
1.526,25.5081
1.527,25.5538
1.528,25.5881
1.529,25.6112
1.53,25.6231
1.531,25.6241
1.532,25.6143
1.533,25.5938
1.534,25.563
1.535,25.5219
1.536,25.4707
1.537,25.4096
1.538,25.3388
1.539,25.2586
1.54,25.1691
1.541,25.0706
1.542,24.9632
1.543,24.8473
1.544,24.7229
1.545,24.5904
1.546,24.45
1.547,24.3019
1.548,24.1463
1.549,23.9836
1.55,23.8139
1.551,23.6375
1.552,23.4547
1.553,23.2658
1.554,23.0709
1.555,22.8703
1.556,22.6644
1.557,22.4534
1.558,22.2375
1.559,22.017
1.56,21.7922
1.561,21.5634
1.562,21.3308
1.563,21.0947
1.564,20.8555
1.565,20.6132
1.566,20.3684
1.567,20.1211
1.568,19.8717
1.569,19.6205
1.57,19.3678
1.571,19.1137
1.572,18.8587
1.573,18.6029
1.574,18.3466
1.575,18.0902
1.576,17.8338
1.577,17.5777
1.578,17.3223
1.579,17.0677
1.58,16.8143
1.581,16.5622
1.582,16.3117
1.583,16.0632
1.584,15.8167
1.585,15.5727
1.586,15.3312
1.587,15.0926
1.588,14.8571
1.589,14.625
1.59,14.3963
1.591,14.1715
1.592,13.9506
1.593,13.7339
1.594,13.5216
1.595,13.3139
1.596,13.111
1.597,12.9132
1.598,12.7205
1.599,12.5331
1.6,12.3514
1.601,12.1753
1.602,12.0051
1.603,11.8409
1.604,11.683
1.605,11.5314
1.606,11.3862
1.607,11.2477
1.608,11.1159
1.609,10.991
1.61,10.8731
1.611,10.7623
1.612,10.6586
1.613,10.5623
1.614,10.4733
1.615,10.3918
1.616,10.3178
1.617,10.2514
1.618,10.1927
1.619,10.1417
1.62,10.0985
1.621,10.0631
1.622,10.0355
1.623,10.0158
1.624,10.0039
1.625,10
1.626,10.0039
1.627,10.0158
1.628,10.0355
1.629,10.0631
1.63,10.0985
1.631,10.1417
1.632,10.1927
1.633,10.2514
1.634,10.3178
1.635,10.3918
1.636,10.4733
1.637,10.5623
1.638,10.6586
1.639,10.7623
1.64,10.8731
1.641,10.991
1.642,11.1159
1.643,11.2477
1.644,11.3862
1.645,11.5314
1.646,11.683
1.647,11.8409
1.648,12.0051
1.649,12.1753
1.65,12.3514
1.651,12.5331
1.652,12.7205
1.653,12.9132
1.654,13.111
1.655,13.3139
1.656,13.5216
1.657,13.7339
1.658,13.9506
1.659,14.1715
1.66,14.3963
1.661,14.625
1.662,14.8571
1.663,15.0926
1.664,15.3312
1.665,15.5727
1.666,15.8167
1.667,16.0632
1.668,16.3117
1.669,16.5622
1.67,16.8143
1.671,17.0677
1.672,17.3223
1.673,17.5777
1.674,17.8338
1.675,18.0902
1.676,18.3466
1.677,18.6029
1.678,18.8587
1.679,19.1137
1.68,19.3678
1.681,19.6205
1.682,19.8717
1.683,20.1211
1.684,20.3684
1.685,20.6132
1.686,20.8555
1.687,21.0947
1.688,21.3308
1.689,21.5634
1.69,21.7922
1.691,22.017
1.692,22.2375
1.693,22.4534
1.694,22.6644
1.695,22.8703
1.696,23.0709
1.697,23.2658
1.698,23.4547
1.699,23.6375
1.7,23.8139
1.701,23.9836
1.702,24.1463
1.703,24.3019
1.704,24.45
1.705,24.5904
1.706,24.7229
1.707,24.8473
1.708,24.9632
1.709,25.0706
1.71,25.1691
1.711,25.2586
1.712,25.3388
1.713,25.4096
1.714,25.4707
1.715,25.5219
1.716,25.563
1.717,25.5938
1.718,25.6143
1.719,25.6241
1.72,25.6231
1.721,25.6112
1.722,25.5881
1.723,25.5538
1.724,25.5081
1.725,25.4508
1.726,25.3819
1.727,25.3011
1.728,25.2084
1.729,25.1037
1.73,24.9868
1.731,24.8577
1.732,24.7162
1.733,24.5623
1.734,24.3959
1.735,24.217
1.736,24.0254
1.737,23.8211
1.738,23.6041
1.739,23.3743
1.74,23.1317
1.741,22.8762
1.742,22.608
1.743,22.3268
1.744,22.0328
1.745,21.726
1.746,21.4063
1.747,21.0739
1.748,20.7286
1.749,20.3707
1.75,20
1.751,19.6167
1.752,19.2208
1.753,18.8125
1.754,18.3917
1.755,17.9586
1.756,17.5132
1.757,17.0558
1.758,16.5862
1.759,16.1048
1.76,15.6117
1.761,15.1068
1.762,14.5905
1.763,14.0629
1.764,13.524
1.765,12.9741
1.766,12.4133
1.767,11.8419
1.768,11.26
1.769,10.6678
1.77,10.0654
1.771,9.45322
1.772,8.83133
1.773,8.19998
1.774,7.5594
1.775,6.90983
1.776,6.2515
1.777,5.58466
1.778,4.90956
1.779,4.22647
1.78,3.53564
1.781,2.83734
1.782,2.13186
1.783,1.41946
1.784,0.700448
1.785,-0.024899
1.786,-0.756281
1.787,-1.4934
1.788,-2.23594
1.789,-2.98361
1.79,-3.73607
1.791,-4.49303
1.792,-5.25415
1.793,-6.01911
1.794,-6.78757
1.795,-7.55922
1.796,-8.3337
1.797,-9.11069
1.798,-9.88983
1.799,-10.6708
1.8,-11.4532
1.801,-12.2368
1.802,-13.0211
1.803,-13.8058
1.804,-14.5906
1.805,-15.3751
1.806,-16.1589
1.807,-16.9418
1.808,-17.7232
1.809,-18.503
1.81,-19.2806
1.811,-20.0558
1.812,-20.8282
1.813,-21.5974
1.814,-22.3631
1.815,-23.1249
1.816,-23.8824
1.817,-24.6354
1.818,-25.3833
1.819,-26.126
1.82,-26.863
1.821,-27.594
1.822,-28.3186
1.823,-29.0365
1.824,-29.7474
1.825,-30.4508
1.826,-31.1466
1.827,-31.8342
1.828,-32.5135
1.829,-33.184
1.83,-33.8454
1.831,-34.4975
1.832,-35.1399
1.833,-35.7722
1.834,-36.3943
1.835,-37.0057
1.836,-37.6062
1.837,-38.1955
1.838,-38.7733
1.839,-39.3393
1.84,-39.8933
1.841,-40.4349
1.842,-40.9639
1.843,-41.48
1.844,-41.983
1.845,-42.4727
1.846,-42.9487
1.847,-43.4109
1.848,-43.859
1.849,-44.2928
1.85,-44.712
1.851,-45.1166
1.852,-45.5062
1.853,-45.8807
1.854,-46.2399
1.855,-46.5836
1.856,-46.9117
1.857,-47.2239
1.858,-47.5202
1.859,-47.8003
1.86,-48.0641
1.861,-48.3116
1.862,-48.5425
1.863,-48.7568
1.864,-48.9544
1.865,-49.1351
1.866,-49.2989
1.867,-49.4456
1.868,-49.5753
1.869,-49.6878
1.87,-49.7831
1.871,-49.8611
1.872,-49.9219
1.873,-49.9653
1.874,-49.9913
1.875,-50
1.876,-49.9913
1.877,-49.9653
1.878,-49.9219
1.879,-49.8611
1.88,-49.7831
1.881,-49.6878
1.882,-49.5753
1.883,-49.4456
1.884,-49.2989
1.885,-49.1351
1.886,-48.9544
1.887,-48.7568
1.888,-48.5425
1.889,-48.3116
1.89,-48.0641
1.891,-47.8003
1.892,-47.5202
1.893,-47.2239
1.894,-46.9117
1.895,-46.5836
1.896,-46.2399
1.897,-45.8807
1.898,-45.5062
1.899,-45.1166
1.9,-44.712
1.901,-44.2928
1.902,-43.859
1.903,-43.4109
1.904,-42.9487
1.905,-42.4727
1.906,-41.983
1.907,-41.48
1.908,-40.9639
1.909,-40.4349
1.91,-39.8933
1.911,-39.3393
1.912,-38.7733
1.913,-38.1955
1.914,-37.6062
1.915,-37.0057
1.916,-36.3943
1.917,-35.7722
1.918,-35.1399
1.919,-34.4975
1.92,-33.8454
1.921,-33.184
1.922,-32.5135
1.923,-31.8342
1.924,-31.1466
1.925,-30.4508
1.926,-29.7474
1.927,-29.0365
1.928,-28.3186
1.929,-27.594
1.93,-26.863
1.931,-26.126
1.932,-25.3833
1.933,-24.6354
1.934,-23.8824
1.935,-23.1249
1.936,-22.3631
1.937,-21.5974
1.938,-20.8282
1.939,-20.0558
1.94,-19.2806
1.941,-18.503
1.942,-17.7232
1.943,-16.9418
1.944,-16.1589
1.945,-15.3751
1.946,-14.5906
1.947,-13.8058
1.948,-13.0211
1.949,-12.2368
1.95,-11.4532
1.951,-10.6708
1.952,-9.88983
1.953,-9.11069
1.954,-8.3337
1.955,-7.55922
1.956,-6.78757
1.957,-6.01911
1.958,-5.25415
1.959,-4.49303
1.96,-3.73607
1.961,-2.98361
1.962,-2.23594
1.963,-1.4934
1.964,-0.756281
1.965,-0.024899
1.966,0.700448
1.967,1.41946
1.968,2.13186
1.969,2.83734
1.97,3.53564
1.971,4.22647
1.972,4.90956
1.973,5.58466
1.974,6.2515
1.975,6.90983
1.976,7.5594
1.977,8.19998
1.978,8.83133
1.979,9.45322
1.98,10.0654
1.981,10.6678
1.982,11.26
1.983,11.8419
1.984,12.4133
1.985,12.9741
1.986,13.524
1.987,14.0629
1.988,14.5905
1.989,15.1068
1.99,15.6117
1.991,16.1048
1.992,16.5862
1.993,17.0558
1.994,17.5132
1.995,17.9586
1.996,18.3917
1.997,18.8125
1.998,19.2208
1.999,19.6167
2,20
2.001,20.3707
2.002,20.7286
2.003,21.0739
2.004,21.4063
2.005,21.726
2.006,22.0328
2.007,22.3268
2.008,22.608
2.009,22.8762
2.01,23.1317
2.011,23.3743
2.012,23.6041
2.013,23.8211
2.014,24.0254
2.015,24.217
2.016,24.3959
2.017,24.5623
2.018,24.7162
2.019,24.8577
2.02,24.9868
2.021,25.1037
2.022,25.2084
2.023,25.3011
2.024,25.3819
2.025,25.4508
2.026,25.5081
2.027,25.5538
2.028,25.5881
2.029,25.6112
2.03,25.6231
2.031,25.6241
2.032,25.6143
2.033,25.5938
2.034,25.563
2.035,25.5219
2.036,25.4707
2.037,25.4096
2.038,25.3388
2.039,25.2586
2.04,25.1691
2.041,25.0706
2.042,24.9632
2.043,24.8473
2.044,24.7229
2.045,24.5904
2.046,24.45
2.047,24.3019
2.048,24.1463
2.049,23.9836
2.05,23.8139
2.051,23.6375
2.052,23.4547
2.053,23.2658
2.054,23.0709
2.055,22.8703
2.056,22.6644
2.057,22.4534
2.058,22.2375
2.059,22.017
2.06,21.7922
2.061,21.5634
2.062,21.3308
2.063,21.0947
2.064,20.8555
2.065,20.6132
2.066,20.3684
2.067,20.1211
2.068,19.8717
2.069,19.6205
2.07,19.3678
2.071,19.1137
2.072,18.8587
2.073,18.6029
2.074,18.3466
2.075,18.0902
2.076,17.8338
2.077,17.5777
2.078,17.3223
2.079,17.0677
2.08,16.8143
2.081,16.5622
2.082,16.3117
2.083,16.0632
2.084,15.8167
2.085,15.5727
2.086,15.3312
2.087,15.0926
2.088,14.8571
2.089,14.625
2.09,14.3963
2.091,14.1715
2.092,13.9506
2.093,13.7339
2.094,13.5216
2.095,13.3139
2.096,13.111
2.097,12.9132
2.098,12.7205
2.099,12.5331
2.1,12.3514
2.101,12.1753
2.102,12.0051
2.103,11.8409
2.104,11.683
2.105,11.5314
2.106,11.3862
2.107,11.2477
2.108,11.1159
2.109,10.991
2.11,10.8731
2.111,10.7623
2.112,10.6586
2.113,10.5623
2.114,10.4733
2.115,10.3918
2.116,10.3178
2.117,10.2514
2.118,10.1927
2.119,10.1417
2.12,10.0985
2.121,10.0631
2.122,10.0355
2.123,10.0158
2.124,10.0039
2.125,10
2.126,10.0039
2.127,10.0158
2.128,10.0355
2.129,10.0631
2.13,10.0985
2.131,10.1417
2.132,10.1927
2.133,10.2514
2.134,10.3178
2.135,10.3918
2.136,10.4733
2.137,10.5623
2.138,10.6586
2.139,10.7623
2.14,10.8731
2.141,10.991
2.142,11.1159
2.143,11.2477
2.144,11.3862
2.145,11.5314
2.146,11.683
2.147,11.8409
2.148,12.0051
2.149,12.1753
2.15,12.3514
2.151,12.5331
2.152,12.7205
2.153,12.9132
2.154,13.111
2.155,13.3139
2.156,13.5216
2.157,13.7339
2.158,13.9506
2.159,14.1715
2.16,14.3963
2.161,14.625
2.162,14.8571
2.163,15.0926
2.164,15.3312
2.165,15.5727
2.166,15.8167
2.167,16.0632
2.168,16.3117
2.169,16.5622
2.17,16.8143
2.171,17.0677
2.172,17.3223
2.173,17.5777
2.174,17.8338
2.175,18.0902
2.176,18.3466
2.177,18.6029
2.178,18.8587
2.179,19.1137
2.18,19.3678
2.181,19.6205
2.182,19.8717
2.183,20.1211
2.184,20.3684
2.185,20.6132
2.186,20.8555
2.187,21.0947
2.188,21.3308
2.189,21.5634
2.19,21.7922
2.191,22.017
2.192,22.2375
2.193,22.4534
2.194,22.6644
2.195,22.8703
2.196,23.0709
2.197,23.2658
2.198,23.4547
2.199,23.6375
2.2,23.8139
2.201,23.9836
2.202,24.1463
2.203,24.3019
2.204,24.45
2.205,24.5904
2.206,24.7229
2.207,24.8473
2.208,24.9632
2.209,25.0706
2.21,25.1691
2.211,25.2586
2.212,25.3388
2.213,25.4096
2.214,25.4707
2.215,25.5219
2.216,25.563
2.217,25.5938
2.218,25.6143
2.219,25.6241
2.22,25.6231
2.221,25.6112
2.222,25.5881
2.223,25.5538
2.224,25.5081
2.225,25.4508
2.226,25.3819
2.227,25.3011
2.228,25.2084
2.229,25.1037
2.23,24.9868
2.231,24.8577
2.232,24.7162
2.233,24.5623
2.234,24.3959
2.235,24.217
2.236,24.0254
2.237,23.8211
2.238,23.6041
2.239,23.3743
2.24,23.1317
2.241,22.8762
2.242,22.608
2.243,22.3268
2.244,22.0328
2.245,21.726
2.246,21.4063
2.247,21.0739
2.248,20.7286
2.249,20.3707
2.25,20
2.251,19.6167
2.252,19.2208
2.253,18.8125
2.254,18.3917
2.255,17.9586
2.256,17.5132
2.257,17.0558
2.258,16.5862
2.259,16.1048
2.26,15.6117
2.261,15.1068
2.262,14.5905
2.263,14.0629
2.264,13.524
2.265,12.9741
2.266,12.4133
2.267,11.8419
2.268,11.26
2.269,10.6678
2.27,10.0654
2.271,9.45322
2.272,8.83133
2.273,8.19998
2.274,7.5594
2.275,6.90983
2.276,6.2515
2.277,5.58466
2.278,4.90956
2.279,4.22647
2.28,3.53564
2.281,2.83734
2.282,2.13186
2.283,1.41946
2.284,0.700448
2.285,-0.024899
2.286,-0.756281
2.287,-1.4934
2.288,-2.23594
2.289,-2.98361
2.29,-3.73607
2.291,-4.49303
2.292,-5.25415
2.293,-6.01911
2.294,-6.78757
2.295,-7.55922
2.296,-8.3337
2.297,-9.11069
2.298,-9.88983
2.299,-10.6708
2.3,-11.4532
2.301,-12.2368
2.302,-13.0211
2.303,-13.8058
2.304,-14.5906
2.305,-15.3751
2.306,-16.1589
2.307,-16.9418
2.308,-17.7232
2.309,-18.503
2.31,-19.2806
2.311,-20.0558
2.312,-20.8282
2.313,-21.5974
2.314,-22.3631
2.315,-23.1249
2.316,-23.8824
2.317,-24.6354
2.318,-25.3833
2.319,-26.126
2.32,-26.863
2.321,-27.594
2.322,-28.3186
2.323,-29.0365
2.324,-29.7474
2.325,-30.4508
2.326,-31.1466
2.327,-31.8342
2.328,-32.5135
2.329,-33.184
2.33,-33.8454
2.331,-34.4975
2.332,-35.1399
2.333,-35.7722
2.334,-36.3943
2.335,-37.0057
2.336,-37.6062
2.337,-38.1955
2.338,-38.7733
2.339,-39.3393
2.34,-39.8933
2.341,-40.4349
2.342,-40.9639
2.343,-41.48
2.344,-41.983
2.345,-42.4727
2.346,-42.9487
2.347,-43.4109
2.348,-43.859
2.349,-44.2928
2.35,-44.712
2.351,-45.1166
2.352,-45.5062
2.353,-45.8807
2.354,-46.2399
2.355,-46.5836
2.356,-46.9117
2.357,-47.2239
2.358,-47.5202
2.359,-47.8003
2.36,-48.0641
2.361,-48.3116
2.362,-48.5425
2.363,-48.7568
2.364,-48.9544
2.365,-49.1351
2.366,-49.2989
2.367,-49.4456
2.368,-49.5753
2.369,-49.6878
2.37,-49.7831
2.371,-49.8611
2.372,-49.9219
2.373,-49.9653
2.374,-49.9913
2.375,-50
2.376,-49.9913
2.377,-49.9653
2.378,-49.9219
2.379,-49.8611
2.38,-49.7831
2.381,-49.6878
2.382,-49.5753
2.383,-49.4456
2.384,-49.2989
2.385,-49.1351
2.386,-48.9544
2.387,-48.7568
2.388,-48.5425
2.389,-48.3116
2.39,-48.0641
2.391,-47.8003
2.392,-47.5202
2.393,-47.2239
2.394,-46.9117
2.395,-46.5836
2.396,-46.2399
2.397,-45.8807
2.398,-45.5062
2.399,-45.1166
2.4,-44.712
2.401,-44.2928
2.402,-43.859
2.403,-43.4109
2.404,-42.9487
2.405,-42.4727
2.406,-41.983
2.407,-41.48
2.408,-40.9639
2.409,-40.4349
2.41,-39.8933
2.411,-39.3393
2.412,-38.7733
2.413,-38.1955
2.414,-37.6062
2.415,-37.0057
2.416,-36.3943
2.417,-35.7722
2.418,-35.1399
2.419,-34.4975
2.42,-33.8454
2.421,-33.184
2.422,-32.5135
2.423,-31.8342
2.424,-31.1466
2.425,-30.4508
2.426,-29.7474
2.427,-29.0365
2.428,-28.3186
2.429,-27.594
2.43,-26.863
2.431,-26.126
2.432,-25.3833
2.433,-24.6354
2.434,-23.8824
2.435,-23.1249
2.436,-22.3631
2.437,-21.5974
2.438,-20.8282
2.439,-20.0558
2.44,-19.2806
2.441,-18.503
2.442,-17.7232
2.443,-16.9418
2.444,-16.1589
2.445,-15.3751
2.446,-14.5906
2.447,-13.8058
2.448,-13.0211
2.449,-12.2368
2.45,-11.4532
2.451,-10.6708
2.452,-9.88983
2.453,-9.11069
2.454,-8.3337
2.455,-7.55922
2.456,-6.78757
2.457,-6.01911
2.458,-5.25415
2.459,-4.49303
2.46,-3.73607
2.461,-2.98361
2.462,-2.23594
2.463,-1.4934
2.464,-0.756281
2.465,-0.024899
2.466,0.700448
2.467,1.41946
2.468,2.13186
2.469,2.83734
2.47,3.53564
2.471,4.22647
2.472,4.90956
2.473,5.58466
2.474,6.2515
2.475,6.90983
2.476,7.5594
2.477,8.19998
2.478,8.83133
2.479,9.45322
2.48,10.0654
2.481,10.6678
2.482,11.26
2.483,11.8419
2.484,12.4133
2.485,12.9741
2.486,13.524
2.487,14.0629
2.488,14.5905
2.489,15.1068
2.49,15.6117
2.491,16.1048
2.492,16.5862
2.493,17.0558
2.494,17.5132
2.495,17.9586
2.496,18.3917
2.497,18.8125
2.498,19.2208
2.499,19.6167
2.5,20
2.501,20.3707
2.502,20.7286
2.503,21.0739
2.504,21.4063
2.505,21.726
2.506,22.0328
2.507,22.3268
2.508,22.608
2.509,22.8762
2.51,23.1317
2.511,23.3743
2.512,23.6041
2.513,23.8211
2.514,24.0254
2.515,24.217
2.516,24.3959
2.517,24.5623
2.518,24.7162
2.519,24.8577
2.52,24.9868
2.521,25.1037
2.522,25.2084
2.523,25.3011
2.524,25.3819
2.525,25.4508
2.526,25.5081
2.527,25.5538
2.528,25.5881
2.529,25.6112
2.53,25.6231
2.531,25.6241
2.532,25.6143
2.533,25.5938
2.534,25.563
2.535,25.5219
2.536,25.4707
2.537,25.4096
2.538,25.3388
2.539,25.2586
2.54,25.1691
2.541,25.0706
2.542,24.9632
2.543,24.8473
2.544,24.7229
2.545,24.5904
2.546,24.45
2.547,24.3019
2.548,24.1463
2.549,23.9836
2.55,23.8139
2.551,23.6375
2.552,23.4547
2.553,23.2658
2.554,23.0709
2.555,22.8703
2.556,22.6644
2.557,22.4534
2.558,22.2375
2.559,22.017
2.56,21.7922
2.561,21.5634
2.562,21.3308
2.563,21.0947
2.564,20.8555
2.565,20.6132
2.566,20.3684
2.567,20.1211
2.568,19.8717
2.569,19.6205
2.57,19.3678
2.571,19.1137
2.572,18.8587
2.573,18.6029
2.574,18.3466
2.575,18.0902
2.576,17.8338
2.577,17.5777
2.578,17.3223
2.579,17.0677
2.58,16.8143
2.581,16.5622
2.582,16.3117
2.583,16.0632
2.584,15.8167
2.585,15.5727
2.586,15.3312
2.587,15.0926
2.588,14.8571
2.589,14.625
2.59,14.3963
2.591,14.1715
2.592,13.9506
2.593,13.7339
2.594,13.5216
2.595,13.3139
2.596,13.111
2.597,12.9132
2.598,12.7205
2.599,12.5331
2.6,12.3514
2.601,12.1753
2.602,12.0051
2.603,11.8409
2.604,11.683
2.605,11.5314
2.606,11.3862
2.607,11.2477
2.608,11.1159
2.609,10.991
2.61,10.8731
2.611,10.7623
2.612,10.6586
2.613,10.5623
2.614,10.4733
2.615,10.3918
2.616,10.3178
2.617,10.2514
2.618,10.1927
2.619,10.1417
2.62,10.0985
2.621,10.0631
2.622,10.0355
2.623,10.0158
2.624,10.0039
2.625,10
2.626,10.0039
2.627,10.0158
2.628,10.0355
2.629,10.0631
2.63,10.0985
2.631,10.1417
2.632,10.1927
2.633,10.2514
2.634,10.3178
2.635,10.3918
2.636,10.4733
2.637,10.5623
2.638,10.6586
2.639,10.7623
2.64,10.8731
2.641,10.991
2.642,11.1159
2.643,11.2477
2.644,11.3862
2.645,11.5314
2.646,11.683
2.647,11.8409
2.648,12.0051
2.649,12.1753
2.65,12.3514
2.651,12.5331
2.652,12.7205
2.653,12.9132
2.654,13.111
2.655,13.3139
2.656,13.5216
2.657,13.7339
2.658,13.9506
2.659,14.1715
2.66,14.3963
2.661,14.625
2.662,14.8571
2.663,15.0926
2.664,15.3312
2.665,15.5727
2.666,15.8167
2.667,16.0632
2.668,16.3117
2.669,16.5622
2.67,16.8143
2.671,17.0677
2.672,17.3223
2.673,17.5777
2.674,17.8338
2.675,18.0902
2.676,18.3466
2.677,18.6029
2.678,18.8587
2.679,19.1137
2.68,19.3678
2.681,19.6205
2.682,19.8717
2.683,20.1211
2.684,20.3684
2.685,20.6132
2.686,20.8555
2.687,21.0947
2.688,21.3308
2.689,21.5634
2.69,21.7922
2.691,22.017
2.692,22.2375
2.693,22.4534
2.694,22.6644
2.695,22.8703
2.696,23.0709
2.697,23.2658
2.698,23.4547
2.699,23.6375
2.7,23.8139
2.701,23.9836
2.702,24.1463
2.703,24.3019
2.704,24.45
2.705,24.5904
2.706,24.7229
2.707,24.8473
2.708,24.9632
2.709,25.0706
2.71,25.1691
2.711,25.2586
2.712,25.3388
2.713,25.4096
2.714,25.4707
2.715,25.5219
2.716,25.563
2.717,25.5938
2.718,25.6143
2.719,25.6241
2.72,25.6231
2.721,25.6112
2.722,25.5881
2.723,25.5538
2.724,25.5081
2.725,25.4508
2.726,25.3819
2.727,25.3011
2.728,25.2084
2.729,25.1037
2.73,24.9868
2.731,24.8577
2.732,24.7162
2.733,24.5623
2.734,24.3959
2.735,24.217
2.736,24.0254
2.737,23.8211
2.738,23.6041
2.739,23.3743
2.74,23.1317
2.741,22.8762
2.742,22.608
2.743,22.3268
2.744,22.0328
2.745,21.726
2.746,21.4063
2.747,21.0739
2.748,20.7286
2.749,20.3707
2.75,20
2.751,19.6167
2.752,19.2208
2.753,18.8125
2.754,18.3917
2.755,17.9586
2.756,17.5132
2.757,17.0558
2.758,16.5862
2.759,16.1048
2.76,15.6117
2.761,15.1068
2.762,14.5905
2.763,14.0629
2.764,13.524
2.765,12.9741
2.766,12.4133
2.767,11.8419
2.768,11.26
2.769,10.6678
2.77,10.0654
2.771,9.45322
2.772,8.83133
2.773,8.19998
2.774,7.5594
2.775,6.90983
2.776,6.2515
2.777,5.58466
2.778,4.90956
2.779,4.22647
2.78,3.53564
2.781,2.83734
2.782,2.13186
2.783,1.41946
2.784,0.700448
2.785,-0.024899
2.786,-0.756281
2.787,-1.4934
2.788,-2.23594
2.789,-2.98361
2.79,-3.73607
2.791,-4.49303
2.792,-5.25415
2.793,-6.01911
2.794,-6.78757
2.795,-7.55922
2.796,-8.3337
2.797,-9.11069
2.798,-9.88983
2.799,-10.6708
2.8,-11.4532
2.801,-12.2368
2.802,-13.0211
2.803,-13.8058
2.804,-14.5906
2.805,-15.3751
2.806,-16.1589
2.807,-16.9418
2.808,-17.7232
2.809,-18.503
2.81,-19.2806
2.811,-20.0558
2.812,-20.8282
2.813,-21.5974
2.814,-22.3631
2.815,-23.1249
2.816,-23.8824
2.817,-24.6354
2.818,-25.3833
2.819,-26.126
2.82,-26.863
2.821,-27.594
2.822,-28.3186
2.823,-29.0365
2.824,-29.7474
2.825,-30.4508
2.826,-31.1466
2.827,-31.8342
2.828,-32.5135
2.829,-33.184
2.83,-33.8454
2.831,-34.4975
2.832,-35.1399
2.833,-35.7722
2.834,-36.3943
2.835,-37.0057
2.836,-37.6062
2.837,-38.1955
2.838,-38.7733
2.839,-39.3393
2.84,-39.8933
2.841,-40.4349
2.842,-40.9639
2.843,-41.48
2.844,-41.983
2.845,-42.4727
2.846,-42.9487
2.847,-43.4109
2.848,-43.859
2.849,-44.2928
2.85,-44.712
2.851,-45.1166
2.852,-45.5062
2.853,-45.8807
2.854,-46.2399
2.855,-46.5836
2.856,-46.9117
2.857,-47.2239
2.858,-47.5202
2.859,-47.8003
2.86,-48.0641
2.861,-48.3116
2.862,-48.5425
2.863,-48.7568
2.864,-48.9544
2.865,-49.1351
2.866,-49.2989
2.867,-49.4456
2.868,-49.5753
2.869,-49.6878
2.87,-49.7831
2.871,-49.8611
2.872,-49.9219
2.873,-49.9653
2.874,-49.9913
2.875,-50
2.876,-49.9913
2.877,-49.9653
2.878,-49.9219
2.879,-49.8611
2.88,-49.7831
2.881,-49.6878
2.882,-49.5753
2.883,-49.4456
2.884,-49.2989
2.885,-49.1351
2.886,-48.9544
2.887,-48.7568
2.888,-48.5425
2.889,-48.3116
2.89,-48.0641
2.891,-47.8003
2.892,-47.5202
2.893,-47.2239
2.894,-46.9117
2.895,-46.5836
2.896,-46.2399
2.897,-45.8807
2.898,-45.5062
2.899,-45.1166
2.9,-44.712
2.901,-44.2928
2.902,-43.859
2.903,-43.4109
2.904,-42.9487
2.905,-42.4727
2.906,-41.983
2.907,-41.48
2.908,-40.9639
2.909,-40.4349
2.91,-39.8933
2.911,-39.3393
2.912,-38.7733
2.913,-38.1955
2.914,-37.6062
2.915,-37.0057
2.916,-36.3943
2.917,-35.7722
2.918,-35.1399
2.919,-34.4975
2.92,-33.8454
2.921,-33.184
2.922,-32.5135
2.923,-31.8342
2.924,-31.1466
2.925,-30.4508
2.926,-29.7474
2.927,-29.0365
2.928,-28.3186
2.929,-27.594
2.93,-26.863
2.931,-26.126
2.932,-25.3833
2.933,-24.6354
2.934,-23.8824
2.935,-23.1249
2.936,-22.3631
2.937,-21.5974
2.938,-20.8282
2.939,-20.0558
2.94,-19.2806
2.941,-18.503
2.942,-17.7232
2.943,-16.9418
2.944,-16.1589
2.945,-15.3751
2.946,-14.5906
2.947,-13.8058
2.948,-13.0211
2.949,-12.2368
2.95,-11.4532
2.951,-10.6708
2.952,-9.88983
2.953,-9.11069
2.954,-8.3337
2.955,-7.55922
2.956,-6.78757
2.957,-6.01911
2.958,-5.25415
2.959,-4.49303
2.96,-3.73607
2.961,-2.98361
2.962,-2.23594
2.963,-1.4934
2.964,-0.756281
2.965,-0.024899
2.966,0.700448
2.967,1.41946
2.968,2.13186
2.969,2.83734
2.97,3.53564
2.971,4.22647
2.972,4.90956
2.973,5.58466
2.974,6.2515
2.975,6.90983
2.976,7.5594
2.977,8.19998
2.978,8.83133
2.979,9.45322
2.98,10.0654
2.981,10.6678
2.982,11.26
2.983,11.8419
2.984,12.4133
2.985,12.9741
2.986,13.524
2.987,14.0629
2.988,14.5905
2.989,15.1068
2.99,15.6117
2.991,16.1048
2.992,16.5862
2.993,17.0558
2.994,17.5132
2.995,17.9586
2.996,18.3917
2.997,18.8125
2.998,19.2208
2.999,19.6167
3,20
3.001,20.3707
3.002,20.7286
3.003,21.0739
3.004,21.4063
3.005,21.726
3.006,22.0328
3.007,22.3268
3.008,22.608
3.009,22.8762
3.01,23.1317
3.011,23.3743
3.012,23.6041
3.013,23.8211
3.014,24.0254
3.015,24.217
3.016,24.3959
3.017,24.5623
3.018,24.7162
3.019,24.8577
3.02,24.9868
3.021,25.1037
3.022,25.2084
3.023,25.3011
